SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,3.825815849
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.151101896
4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,2.098521746
4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,4.435812795
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.757597611
4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,1.139628019
4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,4.167156942
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.293542165
4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,1.233998736
4,5.818,0.006,81.2,0.027,0.0591133,3,298.15,1,2.5,4.477000855
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.854752198
4,5.818,0.006,81.2,0.027,0.0591133,11,298.15,1,2.5,0.716479767
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.806554125
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.901043293
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.907728698
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.018807037
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.107992991
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.10120638
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.76484553
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.831797888
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.930523266
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.094153741
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.169350082
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.100049736
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.489928519
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.836921822
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.649675561
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.653304533
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.293848387
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.345969673
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.496684217
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.466415946
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.523329573
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.278425473
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.385194935
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.672019556
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.083001128
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.404707283
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.416535038
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.596615269
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.609395763
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.591343864
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.487482763
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.693048765
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.516127617
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.50500188
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.538354018
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.754036605
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.639034412
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.872390304
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.793916216
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.740238594
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.953235114
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.590490683
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.484256727
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.72327512
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.690389367
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.791048924
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.844734555
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.956679068
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.574480303
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.737827826
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.538366845
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.615439324
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.659113462
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.76433826
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.503021529
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.658980699
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.956224434
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.204473788
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.011321844
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.786999265
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.594070467
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.750160734
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.179534491
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.077442641
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.944088109
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.110155769
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.723701258
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.833000707
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.117915654
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.022219712
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.808870312
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.936604367
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.691407075
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.558064184
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.875950345
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.203392165
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.020195289
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.228964305
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.881622654
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.946698373
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.126435764
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.001925468
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.189909524
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.085682407
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.923111542
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.141059101
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.156218502
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,2.959825717
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.669313121
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,3.113046622
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.532509798
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.603517309
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.71436806
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.761796212
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.683930438
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.70145983
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.242348138
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.584599935
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.705746244
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.495842587
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.695205748
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.717731875
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.310310255
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.714335402
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.7818403
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.647459177
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.617454278
4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.845499673
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.15964368
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,35.24061223
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,51.40034732
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,67.09438738
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,74.03400617
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,88.23101812
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.40410875
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,36.24882552
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,51.27412063
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,66.12512427
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,77.26876041
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,86.43649505
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.14618548
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,36.18776233
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,51.33385079
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,64.76996759
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,78.99168829
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,88.60435764
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.57944085
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,39.78564456
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,57.58250436
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,73.03763275
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,81.57340321
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,93.99339589
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.96206222
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,39.83920447
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,57.52148546
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,69.99697489
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,81.71630042
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,91.39389937
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.95739386
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,39.79444576
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,57.0220137
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,68.61289647
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,71.28733183
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,94.07078465
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.7505267
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,28.7036564
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,38.94481637
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,52.44425916
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,63.90069549
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,76.01534144
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.46614064
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,33.19975597
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,40.3225119
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,55.64188392
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,61.09252857
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,77.5479481
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.13788587
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,30.74200187
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,43.70587709
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,56.35596047
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,66.33303778
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,77.21534957
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.27462876
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,18.0627422
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,19.28257097
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,22.92217306
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,25.61556679
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,30.17379589
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.60467934
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,20.63939062
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,20.06424633
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,22.98985061
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,26.88080243
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,30.22259475
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.10241684
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,19.3298461
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,18.66003392
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,21.05839926
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,25.4525239
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,29.22589012
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.88889575
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,33.46456067
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,47.05126225
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,48.78032765
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,54.33332886
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,65.04401101
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.83550087
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,35.7147007
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,35.33466497
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,52.89121794
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,60.65525715
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,59.67691688
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.84486242
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,36.60378146
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,33.810944
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,37.36373708
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,57.14505841
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,60.63724319
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,13.31657567
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,14.35222797
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,17.78139487
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,25.90913774
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,25.66064933
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,35.43016538
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,12.65633048
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,14.73778637
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,18.1102852
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,24.53484004
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,25.75858025
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,32.44727437
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,13.35870228
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,2,2.5,13.89840004
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,3,2.5,16.55979428
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,5,2.5,24.01063467
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,7,2.5,25.40971226
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,10,2.5,33.61852272
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.74987855
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.52927591
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.09438581
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.36971914
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.50217246
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.44857074
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.50206661
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.58486418
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.52877656
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.55441995
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.97275
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.43018153
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.33049281
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.39279792
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.07444155
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.56382081
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.45913042
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.70738744
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.92153377
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.21990789
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.06029413
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.24145876
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.35389454
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.60315569
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,14.95357834
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.56530288
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.56033279
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.88299153
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.68203594
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.70060973
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,12.36337377
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.45817055
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.45807447
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.61753366
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.79031473
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.75965517
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.75722136
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.78198214
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,14.5572457
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.97816619
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.56245276
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.62548836
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.62951055
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.82188377
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.69852819
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.16597837
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.32731349
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.03274397
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.75769655
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.49389418
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.01567403
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.0212291
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.37817413
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.65621335
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.34192332
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.07649412
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.81215211
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.82603185
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.81558832
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.88716937
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.98588298
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.57340312
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.07297061
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.10082532
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.04592536
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.06068597
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.00355604
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.00381792
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,19.04585393
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,9.980159577
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,10.11803379
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.79074975
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.66002374
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.72247879
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,17.591054
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.32729764
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.01029135
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,8.735479608
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,9.101318843
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.68556043
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.38463557
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,13.73881716
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.75125243
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.10330234
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.47486232
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,9.675951542
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,12.43301172
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,13.31592006
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.50238795
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,16.18677242
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,15.65799538
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.00354555
427.5,3.113,0.331,79.7,0.023,0.048933501,7,298.15,1,2.5,18.50172859
